,edges,chrom_sym_func,e_positive
900,"[(0, 2), (0, 4), (0, 5), (0, 7), (0, 8), (0, 9), (0, 10), (1, 3), (1, 5), (1, 6), (1, 7), (1, 8), (1, 9), (1, 10), (2, 4), (2, 6), (2, 8), (2, 9), (2, 10), (3, 5), (3, 6), (3, 7), (3, 9), (3, 10), (4, 6), (4, 8), (4, 9), (4, 10), (5, 7), (5, 8), (5, 9), (5, 10), (6, 7), (7, 8), (8, 9), (8, 10), (9, 10)]","3840*e[6, 5] + 16128*e[7, 4] + 57360*e[8, 3] + 203952*e[9, 2] + 792720*e[10, 1] + 3418800*e[11]",True
901,"[(0, 2), (0, 4), (0, 5), (0, 7), (0, 8), (0, 9), (0, 10), (1, 3), (1, 5), (1, 6), (1, 7), (1, 8), (1, 9), (1, 10), (2, 4), (2, 6), (2, 8), (2, 9), (2, 10), (3, 5), (3, 6), (3, 7), (3, 9), (3, 10), (4, 6), (4, 8), (4, 9), (4, 10), (5, 7), (5, 8), (5, 9), (5, 10), (6, 7), (6, 10), (7, 8), (7, 10), (8, 9), (8, 10)]","4320*e[6, 5] + 12096*e[7, 4] + 50400*e[8, 3] + 209664*e[9, 2] + 907200*e[10, 1] + 4102560*e[11]",True
902,"[(0, 2), (0, 4), (0, 5), (0, 7), (0, 8), (0, 9), (0, 10), (1, 3), (1, 5), (1, 6), (1, 7), (1, 8), (1, 9), (1, 10), (2, 4), (2, 6), (2, 8), (2, 9), (2, 10), (3, 5), (3, 6), (3, 7), (3, 9), (3, 10), (4, 6), (4, 8), (4, 9), (4, 10), (5, 7), (5, 8), (5, 9), (5, 10), (6, 7), (6, 10), (7, 8), (7, 10), (8, 9), (9, 10)]","4800*e[6, 5] + 11376*e[7, 4] + 49920*e[8, 3] + 211344*e[9, 2] + 909360*e[10, 1] + 4081440*e[11]",True
903,"[(0, 2), (0, 4), (0, 5), (0, 7), (0, 8), (0, 9), (0, 10), (1, 3), (1, 5), (1, 6), (1, 7), (1, 8), (1, 9), (1, 10), (2, 4), (2, 6), (2, 8), (2, 9), (2, 10), (3, 5), (3, 6), (3, 7), (3, 9), (3, 10), (4, 6), (4, 8), (4, 9), (4, 10), (5, 7), (5, 8), (5, 9), (5, 10), (6, 7), (6, 10), (7, 8), (8, 9), (8, 10), (9, 10)]","2640*e[6, 5] + 13824*e[7, 4] + 52080*e[8, 3] + 210336*e[9, 2] + 907200*e[10, 1] + 3994320*e[11]",True
904,"[(0, 2), (0, 4), (0, 5), (0, 7), (0, 8), (0, 9), (0, 10), (1, 3), (1, 5), (1, 6), (1, 7), (1, 8), (1, 9), (1, 10), (2, 4), (2, 6), (2, 8), (2, 9), (2, 10), (3, 5), (3, 6), (3, 7), (3, 9), (3, 10), (4, 6), (4, 8), (4, 9), (4, 10), (5, 7), (5, 8), (5, 9), (5, 10), (6, 7), (7, 8), (7, 10), (8, 9), (8, 10), (9, 10)]","2160*e[6, 5] + 12528*e[7, 4] + 56160*e[8, 3] + 215712*e[9, 2] + 881280*e[10, 1] + 3960000*e[11]",True
905,"[(0, 2), (0, 4), (0, 5), (0, 7), (0, 8), (0, 9), (0, 10), (1, 3), (1, 5), (1, 6), (1, 7), (1, 8), (1, 9), (1, 10), (2, 4), (2, 6), (2, 8), (2, 9), (2, 10), (3, 5), (3, 6), (3, 7), (3, 9), (3, 10), (4, 6), (4, 8), (4, 9), (4, 10), (5, 7), (5, 8), (5, 9), (6, 7), (6, 10), (7, 8), (7, 10), (8, 9), (8, 10), (9, 10)]","3840*e[6, 5] + 11808*e[7, 4] + 51600*e[8, 3] + 214032*e[9, 2] + 909360*e[10, 1] + 3957360*e[11]",True
906,"[(0, 2), (0, 4), (0, 5), (0, 7), (0, 8), (0, 9), (0, 10), (1, 3), (1, 5), (1, 6), (1, 7), (1, 8), (1, 9), (1, 10), (2, 4), (2, 6), (2, 8), (2, 9), (2, 10), (3, 5), (3, 6), (3, 7), (3, 9), (3, 10), (4, 6), (4, 8), (4, 9), (5, 7), (5, 8), (5, 9), (5, 10), (6, 7), (6, 10), (7, 8), (7, 10), (8, 9), (8, 10), (9, 10)]","2640*e[6, 5] + 12240*e[7, 4] + 54960*e[8, 3] + 213360*e[9, 2] + 909360*e[10, 1] + 3851760*e[11]",True
907,"[(0, 2), (0, 4), (0, 5), (0, 7), (0, 8), (0, 9), (0, 10), (1, 3), (1, 5), (1, 6), (1, 7), (1, 8), (1, 9), (1, 10), (2, 4), (2, 6), (2, 8), (2, 9), (2, 10), (3, 5), (3, 6), (3, 7), (3, 9), (4, 6), (4, 8), (4, 9), (4, 10), (5, 7), (5, 8), (5, 9), (5, 10), (6, 7), (6, 10), (7, 8), (7, 10), (8, 9), (8, 10), (9, 10)]","2160*e[6, 5] + 13536*e[7, 4] + 53280*e[8, 3] + 214704*e[9, 2] + 909360*e[10, 1] + 3849120*e[11]",True
908,"[(0, 2), (0, 4), (0, 5), (0, 7), (0, 8), (0, 9), (0, 10), (1, 3), (1, 5), (1, 6), (1, 7), (1, 8), (1, 9), (2, 4), (2, 6), (2, 8), (2, 9), (2, 10), (3, 5), (3, 6), (3, 7), (3, 9), (3, 10), (4, 6), (4, 8), (4, 9), (4, 10), (5, 7), (5, 8), (5, 9), (5, 10), (6, 7), (6, 10), (7, 8), (7, 10), (8, 9), (8, 10), (9, 10)]","2880*e[6, 5] + 13680*e[7, 4] + 51120*e[8, 3] + 211680*e[9, 2] + 911520*e[10, 1] + 3967920*e[11]",True
909,"[(0, 2), (0, 4), (0, 5), (0, 7), (0, 8), (0, 9), (1, 3), (1, 5), (1, 6), (1, 7), (1, 8), (1, 9), (1, 10), (2, 4), (2, 6), (2, 8), (2, 9), (2, 10), (3, 5), (3, 6), (3, 7), (3, 9), (3, 10), (4, 6), (4, 8), (4, 9), (4, 10), (5, 7), (5, 8), (5, 9), (5, 10), (6, 7), (6, 10), (7, 8), (7, 10), (8, 9), (8, 10), (9, 10)]","3360*e[6, 5] + 12672*e[7, 4] + 51360*e[8, 3] + 214368*e[9, 2] + 902880*e[10, 1] + 3986400*e[11]",True
910,"[(0, 2), (0, 4), (0, 5), (0, 7), (0, 8), (0, 9), (0, 10), (1, 3), (1, 5), (1, 6), (1, 7), (1, 8), (1, 9), (1, 10), (2, 4), (2, 6), (2, 8), (2, 9), (2, 10), (3, 5), (3, 6), (3, 7), (3, 9), (3, 10), (4, 6), (4, 8), (4, 9), (4, 10), (5, 7), (5, 8), (5, 9), (5, 10), (6, 7), (6, 10), (7, 8), (7, 10), (8, 9), (8, 10), (9, 10)]","960*e[6, 5] + 10224*e[7, 4] + 50880*e[8, 3] + 222096*e[9, 2] + 995760*e[10, 1] + 4535520*e[11]",True
911,"[(0, 2), (0, 4), (0, 5), (0, 7), (0, 8), (0, 9), (0, 10), (1, 3), (1, 5), (1, 6), (1, 7), (1, 8), (1, 9), (1, 10), (2, 4), (2, 6), (2, 8), (2, 9), (2, 10), (3, 5), (3, 6), (3, 7), (3, 9), (3, 10), (4, 6), (4, 8), (4, 9), (4, 10), (5, 7), (5, 8), (5, 10), (6, 7), (6, 9), (6, 10), (7, 8), (7, 10), (8, 9)]","8400*e[6, 5] + 13392*e[7, 4] + 47760*e[8, 3] + 199248*e[9, 2] + 835920*e[10, 1] + 3582480*e[11]",True
912,"[(0, 2), (0, 4), (0, 5), (0, 7), (0, 8), (0, 9), (0, 10), (1, 3), (1, 5), (1, 6), (1, 7), (1, 8), (1, 9), (1, 10), (2, 4), (2, 6), (2, 8), (2, 9), (2, 10), (3, 5), (3, 6), (3, 7), (3, 9), (3, 10), (4, 6), (4, 8), (4, 9), (4, 10), (5, 7), (5, 8), (5, 10), (6, 7), (6, 9), (7, 8), (7, 10), (8, 9), (8, 10)]","6960*e[6, 5] + 14256*e[7, 4] + 50640*e[8, 3] + 201264*e[9, 2] + 822960*e[10, 1] + 3519120*e[11]",True
913,"[(0, 2), (0, 4), (0, 5), (0, 7), (0, 8), (0, 9), (0, 10), (1, 3), (1, 5), (1, 6), (1, 7), (1, 8), (1, 9), (1, 10), (2, 4), (2, 6), (2, 8), (2, 9), (2, 10), (3, 5), (3, 6), (3, 7), (3, 9), (3, 10), (4, 6), (4, 8), (4, 9), (5, 7), (5, 8), (5, 10), (6, 7), (6, 9), (6, 10), (7, 8), (7, 10), (8, 9), (8, 10)]","7080*e[6, 5] + 13176*e[7, 4] + 51240*e[8, 3] + 205464*e[9, 2] + 839160*e[10, 1] + 3311880*e[11]",True
914,"[(0, 2), (0, 4), (0, 5), (0, 7), (0, 8), (0, 9), (1, 3), (1, 5), (1, 6), (1, 7), (1, 8), (1, 9), (1, 10), (2, 4), (2, 6), (2, 8), (2, 9), (2, 10), (3, 5), (3, 6), (3, 7), (3, 9), (3, 10), (4, 6), (4, 8), (4, 9), (4, 10), (5, 7), (5, 8), (5, 10), (6, 7), (6, 9), (6, 10), (7, 8), (7, 10), (8, 9), (8, 10)]","7440*e[6, 5] + 13536*e[7, 4] + 50160*e[8, 3] + 202944*e[9, 2] + 825120*e[10, 1] + 3498000*e[11]",True
915,"[(0, 2), (0, 4), (0, 5), (0, 7), (0, 8), (0, 9), (0, 10), (1, 3), (1, 5), (1, 6), (1, 7), (1, 8), (1, 9), (1, 10), (2, 4), (2, 6), (2, 8), (2, 9), (2, 10), (3, 5), (3, 6), (3, 7), (3, 9), (3, 10), (4, 6), (4, 8), (4, 9), (4, 10), (5, 7), (5, 8), (5, 10), (6, 7), (6, 9), (6, 10), (7, 8), (8, 9), (9, 10)]","6960*e[6, 5] + 14544*e[7, 4] + 49920*e[8, 3] + 200256*e[9, 2] + 833760*e[10, 1] + 3479520*e[11]",True
916,"[(0, 2), (0, 4), (0, 5), (0, 7), (0, 8), (0, 9), (0, 10), (1, 3), (1, 5), (1, 6), (1, 7), (1, 8), (1, 9), (1, 10), (2, 4), (2, 6), (2, 8), (2, 9), (2, 10), (3, 5), (3, 6), (3, 7), (3, 9), (3, 10), (4, 6), (4, 8), (4, 9), (4, 10), (5, 7), (5, 8), (6, 7), (6, 9), (6, 10), (7, 8), (7, 10), (8, 9), (9, 10)]","6960*e[6, 5] + 13248*e[7, 4] + 51360*e[8, 3] + 207312*e[9, 2] + 827280*e[10, 1] + 3352800*e[11]",True
917,"[(0, 2), (0, 4), (0, 5), (0, 7), (0, 8), (0, 9), (0, 10), (1, 3), (1, 5), (1, 6), (1, 7), (1, 8), (1, 9), (1, 10), (2, 4), (2, 6), (2, 8), (2, 9), (2, 10), (3, 5), (3, 6), (3, 7), (3, 9), (3, 10), (4, 6), (4, 8), (4, 9), (5, 7), (5, 8), (5, 10), (6, 7), (6, 9), (6, 10), (7, 8), (7, 10), (8, 9), (9, 10)]","7320*e[6, 5] + 12600*e[7, 4] + 51720*e[8, 3] + 205800*e[9, 2] + 837000*e[10, 1] + 3317160*e[11]",True
918,"[(0, 2), (0, 4), (0, 5), (0, 7), (0, 8), (0, 9), (1, 3), (1, 5), (1, 6), (1, 7), (1, 8), (1, 9), (1, 10), (2, 4), (2, 6), (2, 8), (2, 9), (2, 10), (3, 5), (3, 6), (3, 7), (3, 9), (3, 10), (4, 6), (4, 8), (4, 9), (4, 10), (5, 7), (5, 8), (5, 10), (6, 7), (6, 9), (6, 10), (7, 8), (7, 10), (8, 9), (9, 10)]","7680*e[6, 5] + 12960*e[7, 4] + 50640*e[8, 3] + 203280*e[9, 2] + 822960*e[10, 1] + 3503280*e[11]",True
919,"[(0, 2), (0, 4), (0, 5), (0, 7), (0, 8), (0, 9), (0, 10), (1, 3), (1, 5), (1, 6), (1, 7), (1, 8), (1, 9), (1, 10), (2, 4), (2, 6), (2, 8), (2, 9), (2, 10), (3, 5), (3, 6), (3, 7), (3, 9), (3, 10), (4, 6), (4, 8), (4, 9), (4, 10), (5, 7), (5, 8), (5, 10), (6, 7), (6, 9), (7, 8), (8, 9), (8, 10), (9, 10)]","5520*e[6, 5] + 15408*e[7, 4] + 52800*e[8, 3] + 202272*e[9, 2] + 820800*e[10, 1] + 3416160*e[11]",True
920,"[(0, 2), (0, 4), (0, 5), (0, 7), (0, 8), (0, 9), (0, 10), (1, 3), (1, 5), (1, 6), (1, 7), (1, 8), (1, 9), (1, 10), (2, 4), (2, 6), (2, 8), (2, 9), (2, 10), (3, 5), (3, 6), (3, 7), (3, 9), (3, 10), (4, 6), (4, 8), (4, 9), (4, 10), (5, 7), (5, 8), (6, 7), (6, 9), (6, 10), (7, 8), (8, 9), (8, 10), (9, 10)]","5280*e[6, 5] + 14976*e[7, 4] + 53040*e[8, 3] + 207984*e[9, 2] + 827280*e[10, 1] + 3244560*e[11]",True
921,"[(0, 2), (0, 4), (0, 5), (0, 7), (0, 8), (0, 9), (0, 10), (1, 3), (1, 5), (1, 6), (1, 7), (1, 8), (1, 9), (1, 10), (2, 4), (2, 6), (2, 8), (2, 9), (2, 10), (3, 5), (3, 6), (3, 7), (3, 9), (3, 10), (4, 6), (4, 8), (4, 9), (5, 7), (5, 8), (5, 10), (6, 7), (6, 9), (7, 8), (7, 10), (8, 9), (8, 10), (9, 10)]","5880*e[6, 5] + 13464*e[7, 4] + 54600*e[8, 3] + 207816*e[9, 2] + 824040*e[10, 1] + 3253800*e[11]",True
922,"[(0, 2), (0, 4), (0, 5), (0, 7), (0, 8), (0, 9), (0, 10), (1, 3), (1, 5), (1, 6), (1, 7), (1, 8), (1, 9), (1, 10), (2, 4), (2, 6), (2, 8), (2, 9), (3, 5), (3, 6), (3, 7), (3, 9), (3, 10), (4, 6), (4, 8), (4, 9), (5, 7), (5, 8), (5, 10), (6, 7), (6, 9), (6, 10), (7, 8), (7, 10), (8, 9), (8, 10), (9, 10)]","6000*e[6, 5] + 12384*e[7, 4] + 55200*e[8, 3] + 212016*e[9, 2] + 840240*e[10, 1] + 3046560*e[11]",True
923,"[(0, 2), (0, 4), (0, 5), (0, 7), (0, 8), (0, 9), (0, 10), (1, 3), (1, 5), (1, 6), (1, 7), (1, 8), (1, 9), (1, 10), (2, 4), (2, 6), (2, 8), (2, 9), (2, 10), (3, 5), (3, 6), (3, 7), (3, 9), (3, 10), (4, 6), (4, 8), (4, 9), (4, 10), (5, 7), (5, 8), (5, 10), (6, 7), (6, 9), (6, 10), (7, 8), (7, 10), (8, 9), (8, 10)]","4800*e[6, 5] + 12096*e[7, 4] + 47760*e[8, 3] + 211344*e[9, 2] + 926640*e[10, 1] + 4010160*e[11]",True
924,"[(0, 2), (0, 4), (0, 5), (0, 7), (0, 8), (0, 9), (0, 10), (1, 3), (1, 5), (1, 6), (1, 7), (1, 8), (1, 9), (1, 10), (2, 4), (2, 6), (2, 8), (2, 9), (2, 10), (3, 5), (3, 6), (3, 7), (3, 9), (3, 10), (4, 6), (4, 8), (4, 9), (4, 10), (5, 7), (5, 8), (5, 10), (6, 7), (6, 9), (6, 10), (7, 8), (7, 10), (8, 9), (9, 10)]","5040*e[6, 5] + 11520*e[7, 4] + 48240*e[8, 3] + 211680*e[9, 2] + 924480*e[10, 1] + 4015440*e[11]",True
925,"[(0, 2), (0, 4), (0, 5), (0, 7), (0, 8), (0, 9), (0, 10), (1, 3), (1, 5), (1, 6), (1, 7), (1, 8), (1, 9), (1, 10), (2, 4), (2, 6), (2, 8), (2, 9), (2, 10), (3, 5), (3, 6), (3, 7), (3, 9), (3, 10), (4, 6), (4, 8), (4, 9), (4, 10), (5, 7), (5, 8), (5, 10), (6, 7), (6, 9), (6, 10), (7, 8), (8, 9), (8, 10), (9, 10)]","3360*e[6, 5] + 13248*e[7, 4] + 49920*e[8, 3] + 212352*e[9, 2] + 924480*e[10, 1] + 3907200*e[11]",True
926,"[(0, 2), (0, 4), (0, 5), (0, 7), (0, 8), (0, 9), (0, 10), (1, 3), (1, 5), (1, 6), (1, 7), (1, 8), (1, 9), (1, 10), (2, 4), (2, 6), (2, 8), (2, 9), (2, 10), (3, 5), (3, 6), (3, 7), (3, 9), (3, 10), (4, 6), (4, 8), (4, 9), (4, 10), (5, 7), (5, 8), (5, 10), (6, 7), (6, 9), (7, 8), (7, 10), (8, 9), (8, 10), (9, 10)]","3600*e[6, 5] + 12384*e[7, 4] + 51120*e[8, 3] + 213696*e[9, 2] + 911520*e[10, 1] + 3952080*e[11]",True
927,"[(0, 2), (0, 4), (0, 5), (0, 7), (0, 8), (0, 9), (0, 10), (1, 3), (1, 5), (1, 6), (1, 7), (1, 8), (1, 9), (1, 10), (2, 4), (2, 6), (2, 8), (2, 9), (2, 10), (3, 5), (3, 6), (3, 7), (3, 9), (3, 10), (4, 6), (4, 8), (4, 9), (4, 10), (5, 7), (5, 8), (6, 7), (6, 9), (6, 10), (7, 8), (7, 10), (8, 9), (8, 10), (9, 10)]","3360*e[6, 5] + 11952*e[7, 4] + 51360*e[8, 3] + 219408*e[9, 2] + 918000*e[10, 1] + 3780480*e[11]",True
928,"[(0, 2), (0, 4), (0, 5), (0, 7), (0, 8), (0, 9), (0, 10), (1, 3), (1, 5), (1, 6), (1, 7), (1, 8), (1, 9), (1, 10), (2, 4), (2, 6), (2, 8), (2, 9), (2, 10), (3, 5), (3, 6), (3, 7), (3, 9), (3, 10), (4, 6), (4, 8), (4, 9), (5, 7), (5, 8), (5, 10), (6, 7), (6, 9), (6, 10), (7, 8), (7, 10), (8, 9), (8, 10), (9, 10)]","3720*e[6, 5] + 11304*e[7, 4] + 51720*e[8, 3] + 217896*e[9, 2] + 927720*e[10, 1] + 3744840*e[11]",True
929,"[(0, 2), (0, 4), (0, 5), (0, 7), (0, 8), (0, 9), (0, 10), (1, 3), (1, 5), (1, 6), (1, 7), (1, 8), (1, 9), (1, 10), (2, 4), (2, 6), (2, 8), (2, 9), (2, 10), (3, 5), (3, 6), (3, 7), (3, 9), (4, 6), (4, 8), (4, 9), (4, 10), (5, 7), (5, 8), (5, 10), (6, 7), (6, 9), (6, 10), (7, 8), (7, 10), (8, 9), (8, 10), (9, 10)]","3120*e[6, 5] + 12528*e[7, 4] + 50880*e[8, 3] + 219072*e[9, 2] + 920160*e[10, 1] + 3775200*e[11]",True
930,"[(0, 2), (0, 4), (0, 5), (0, 7), (0, 8), (0, 9), (0, 10), (1, 3), (1, 5), (1, 6), (1, 7), (1, 8), (1, 9), (2, 4), (2, 6), (2, 8), (2, 9), (2, 10), (3, 5), (3, 6), (3, 7), (3, 9), (3, 10), (4, 6), (4, 8), (4, 9), (4, 10), (5, 7), (5, 8), (5, 10), (6, 7), (6, 9), (6, 10), (7, 8), (7, 10), (8, 9), (8, 10), (9, 10)]","3840*e[6, 5] + 12528*e[7, 4] + 49440*e[8, 3] + 214032*e[9, 2] + 926640*e[10, 1] + 3886080*e[11]",True
931,"[(0, 2), (0, 4), (0, 5), (0, 7), (0, 8), (0, 9), (1, 3), (1, 5), (1, 6), (1, 7), (1, 8), (1, 9), (1, 10), (2, 4), (2, 6), (2, 8), (2, 9), (2, 10), (3, 5), (3, 6), (3, 7), (3, 9), (3, 10), (4, 6), (4, 8), (4, 9), (4, 10), (5, 7), (5, 8), (5, 10), (6, 7), (6, 9), (6, 10), (7, 8), (7, 10), (8, 9), (8, 10), (9, 10)]","4080*e[6, 5] + 11664*e[7, 4] + 50640*e[8, 3] + 215376*e[9, 2] + 913680*e[10, 1] + 3930960*e[11]",True
932,"[(0, 2), (0, 4), (0, 5), (0, 7), (0, 8), (0, 9), (0, 10), (1, 3), (1, 5), (1, 6), (1, 7), (1, 8), (1, 9), (1, 10), (2, 4), (2, 6), (2, 8), (2, 9), (2, 10), (3, 5), (3, 6), (3, 7), (3, 9), (3, 10), (4, 6), (4, 8), (4, 9), (4, 10), (5, 7), (5, 8), (5, 10), (6, 7), (6, 9), (6, 10), (7, 8), (7, 10), (8, 9), (8, 10), (9, 10)]","1440*e[6, 5] + 10224*e[7, 4] + 48240*e[8, 3] + 223776*e[9, 2] + 1015200*e[10, 1] + 4443120*e[11]",True
933,"[(0, 2), (0, 4), (0, 5), (0, 7), (0, 8), (0, 10), (1, 3), (1, 5), (1, 6), (1, 7), (1, 8), (1, 9), (1, 10), (2, 4), (2, 6), (2, 8), (2, 9), (2, 10), (3, 5), (3, 6), (3, 7), (3, 9), (3, 10), (4, 6), (4, 8), (4, 9), (4, 10), (5, 7), (5, 8), (5, 9), (5, 10), (6, 7), (6, 9), (6, 10), (7, 8), (7, 10), (8, 9)]","7440*e[6, 5] + 15408*e[7, 4] + 46560*e[8, 3] + 198912*e[9, 2] + 833760*e[10, 1] + 3600960*e[11]",True
934,"[(0, 2), (0, 4), (0, 5), (0, 7), (0, 8), (0, 10), (1, 3), (1, 5), (1, 6), (1, 7), (1, 8), (1, 9), (1, 10), (2, 4), (2, 6), (2, 8), (2, 9), (2, 10), (3, 5), (3, 6), (3, 7), (3, 9), (3, 10), (4, 6), (4, 8), (4, 9), (4, 10), (5, 7), (5, 8), (5, 9), (5, 10), (6, 7), (6, 9), (7, 8), (7, 10), (8, 9), (8, 10)]","6240*e[6, 5] + 15696*e[7, 4] + 49920*e[8, 3] + 201264*e[9, 2] + 818640*e[10, 1] + 3542880*e[11]",True
935,"[(0, 2), (0, 4), (0, 5), (0, 7), (0, 8), (0, 10), (1, 3), (1, 5), (1, 6), (1, 7), (1, 8), (1, 9), (1, 10), (2, 4), (2, 6), (2, 8), (2, 9), (2, 10), (3, 5), (3, 6), (3, 7), (3, 9), (3, 10), (4, 6), (4, 8), (4, 9), (4, 10), (5, 7), (5, 8), (5, 9), (6, 7), (6, 9), (6, 10), (7, 8), (7, 10), (8, 9), (8, 10)]","7200*e[6, 5] + 14112*e[7, 4] + 49680*e[8, 3] + 202608*e[9, 2] + 827280*e[10, 1] + 3492720*e[11]",True
936,"[(0, 2), (0, 4), (0, 5), (0, 7), (0, 8), (0, 10), (1, 3), (1, 5), (1, 6), (1, 7), (1, 8), (1, 9), (1, 10), (2, 4), (2, 6), (2, 8), (2, 9), (2, 10), (3, 5), (3, 6), (3, 7), (3, 9), (3, 10), (4, 6), (4, 8), (4, 9), (5, 7), (5, 8), (5, 9), (5, 10), (6, 7), (6, 9), (6, 10), (7, 8), (7, 10), (8, 9), (8, 10)]","6000*e[6, 5] + 15120*e[7, 4] + 50880*e[8, 3] + 204960*e[9, 2] + 829440*e[10, 1] + 3363360*e[11]",True
937,"[(0, 2), (0, 4), (0, 5), (0, 7), (0, 8), (0, 10), (1, 3), (1, 5), (1, 6), (1, 7), (1, 8), (1, 9), (1, 10), (2, 4), (2, 6), (2, 8), (2, 9), (2, 10), (3, 5), (3, 6), (3, 7), (3, 9), (4, 6), (4, 8), (4, 9), (4, 10), (5, 7), (5, 8), (5, 9), (5, 10), (6, 7), (6, 9), (6, 10), (7, 8), (7, 10), (8, 9), (8, 10)]","6240*e[6, 5] + 14976*e[7, 4] + 49920*e[8, 3] + 206304*e[9, 2] + 833760*e[10, 1] + 3336960*e[11]",True
938,"[(0, 2), (0, 4), (0, 5), (0, 7), (0, 8), (0, 10), (1, 3), (1, 5), (1, 6), (1, 7), (1, 8), (1, 9), (2, 4), (2, 6), (2, 8), (2, 9), (2, 10), (3, 5), (3, 6), (3, 7), (3, 9), (3, 10), (4, 6), (4, 8), (4, 9), (4, 10), (5, 7), (5, 8), (5, 9), (5, 10), (6, 7), (6, 9), (6, 10), (7, 8), (7, 10), (8, 9), (8, 10)]","7200*e[6, 5] + 14544*e[7, 4] + 48240*e[8, 3] + 203616*e[9, 2] + 833760*e[10, 1] + 3461040*e[11]",True
939,"[(0, 2), (0, 4), (0, 5), (0, 7), (0, 8), (0, 10), (1, 3), (1, 5), (1, 6), (1, 7), (1, 8), (1, 9), (1, 10), (2, 4), (2, 6), (2, 8), (2, 9), (2, 10), (3, 5), (3, 6), (3, 7), (3, 9), (3, 10), (4, 6), (4, 8), (4, 9), (4, 10), (5, 7), (5, 8), (5, 9), (5, 10), (6, 7), (6, 9), (6, 10), (7, 8), (8, 9), (9, 10)]","6240*e[6, 5] + 15984*e[7, 4] + 49200*e[8, 3] + 200256*e[9, 2] + 829440*e[10, 1] + 3503280*e[11]",True
940,"[(0, 2), (0, 4), (0, 5), (0, 7), (0, 8), (0, 10), (1, 3), (1, 5), (1, 6), (1, 7), (1, 8), (1, 9), (1, 10), (2, 4), (2, 6), (2, 8), (2, 9), (2, 10), (3, 5), (3, 6), (3, 7), (3, 9), (3, 10), (4, 6), (4, 8), (4, 9), (5, 7), (5, 8), (5, 9), (5, 10), (6, 7), (6, 9), (6, 10), (7, 8), (7, 10), (8, 9), (9, 10)]","5760*e[6, 5] + 15696*e[7, 4] + 50400*e[8, 3] + 204624*e[9, 2] + 831600*e[10, 1] + 3358080*e[11]",True
941,"[(0, 2), (0, 4), (0, 5), (0, 7), (0, 8), (1, 3), (1, 5), (1, 6), (1, 7), (1, 8), (1, 9), (1, 10), (2, 4), (2, 6), (2, 8), (2, 9), (2, 10), (3, 5), (3, 6), (3, 7), (3, 9), (3, 10), (4, 6), (4, 8), (4, 9), (4, 10), (5, 7), (5, 8), (5, 9), (5, 10), (6, 7), (6, 9), (6, 10), (7, 8), (7, 10), (8, 9), (9, 10)]","5760*e[6, 5] + 15552*e[7, 4] + 50400*e[8, 3] + 207648*e[9, 2] + 816480*e[10, 1] + 3405600*e[11]",True
942,"[(0, 2), (0, 4), (0, 5), (0, 7), (0, 8), (0, 10), (1, 3), (1, 5), (1, 6), (1, 7), (1, 8), (1, 9), (1, 10), (2, 4), (2, 6), (2, 8), (2, 9), (2, 10), (3, 5), (3, 6), (3, 7), (3, 9), (3, 10), (4, 6), (4, 8), (4, 9), (4, 10), (5, 7), (5, 8), (5, 9), (5, 10), (6, 7), (6, 9), (7, 8), (8, 9), (8, 10), (9, 10)]","5040*e[6, 5] + 16272*e[7, 4] + 52560*e[8, 3] + 202608*e[9, 2] + 814320*e[10, 1] + 3445200*e[11]",True
943,"[(0, 2), (0, 4), (0, 5), (0, 7), (0, 8), (0, 10), (1, 3), (1, 5), (1, 6), (1, 7), (1, 8), (1, 9), (1, 10), (2, 4), (2, 6), (2, 8), (2, 9), (2, 10), (3, 5), (3, 6), (3, 7), (3, 9), (3, 10), (4, 6), (4, 8), (4, 9), (4, 10), (5, 7), (5, 8), (5, 9), (6, 7), (6, 9), (6, 10), (7, 8), (8, 9), (8, 10), (9, 10)]","6000*e[6, 5] + 14688*e[7, 4] + 52320*e[8, 3] + 203952*e[9, 2] + 822960*e[10, 1] + 3395040*e[11]",True
944,"[(0, 2), (0, 4), (0, 5), (0, 7), (0, 8), (1, 3), (1, 5), (1, 6), (1, 7), (1, 8), (1, 9), (1, 10), (2, 4), (2, 6), (2, 8), (2, 9), (2, 10), (3, 5), (3, 6), (3, 7), (3, 9), (3, 10), (4, 6), (4, 8), (4, 9), (4, 10), (5, 7), (5, 8), (5, 9), (5, 10), (6, 7), (6, 9), (6, 10), (7, 8), (8, 9), (8, 10), (9, 10)]","4800*e[6, 5] + 15552*e[7, 4] + 53520*e[8, 3] + 209328*e[9, 2] + 810000*e[10, 1] + 3313200*e[11]",True
945,"[(0, 2), (0, 4), (0, 5), (0, 7), (0, 8), (0, 10), (1, 3), (1, 5), (1, 6), (1, 7), (1, 8), (1, 9), (1, 10), (2, 4), (2, 6), (2, 8), (2, 9), (2, 10), (3, 5), (3, 6), (3, 7), (3, 9), (3, 10), (4, 6), (4, 8), (4, 9), (5, 7), (5, 8), (5, 9), (5, 10), (6, 7), (6, 9), (7, 8), (7, 10), (8, 9), (8, 10), (9, 10)]","4560*e[6, 5] + 15984*e[7, 4] + 53760*e[8, 3] + 206976*e[9, 2] + 816480*e[10, 1] + 3300000*e[11]",True
